gray_mean,gray_var,gray_maxP,gray_minP,gray_energy,gray_skewness,gray_kurtosis,gray_entropy,gray_Ca,wl_energy_x,wl_energy_y,wl_energy_z,wl_entropy_x,wl_entropy_y,wl_entropy_z,wl_SP_x,wl_SP_y,wl_SP_z,wl_SI_x,wl_SI_y,wl_SI_z,shape_volume,shape_area,shape_ball,shape_h10,shape_h11,shape_h12,shape_h13,shape_h14,shape_h15,shape_h16,shape_h20,shape_h21,shape_h22,shape_h23,shape_h24,shape_h25,shape_h26,shape_h30,shape_h31,shape_h32,shape_h33,shape_h34,shape_h35,shape_h36
158.65964624649243,2707.82122777157,216,1,0.024935995758012572,-1.8355212527748663,5.186799314191033,6.2734265259205095,0.005943185042721569,-0.9607798016456773,0.8573139295999992,0.8543479097999993,-0.9607798016456773,-0.9166605421953844,-0.9357436815964761,91.9321783605829,0.9326061137645084,0.919321783605829,33623.674199994835,199.60835999996686,336.2367419999484,63455,24903.368,0.3089370087371267,0.0012549447008834962,4.1592954177159473e-07,5.217963858451932e-10,1.1870234239109674e-10,2.9274044018065607e-20,3.767856716524515e-14,3.969684561231718e-21,0.0010852649821462596,2.4022741286673936e-08,6.7273175598073085e-12,1.2217237060726097e-11,4.6557439751875015e-23,2.9866679085755705e-17,1.0049896628370542e-22,0.0011238169965239809,2.3538600710413504e-07,1.9393966058951323e-11,6.321482167991169e-12,6.991742533934131e-23,2.974064962034515e-15,3.2761996205284166e-24
124.63583815028902,1500.0889661086794,205,31,0.008794888643864537,-0.29104672257157527,2.292913010169283,7.036103762713123,0.005780346820809248,-0.03755989138385793,0.9789168793999977,0.9789070537999978,-0.03755989138385793,-0.023168598017059207,-0.02324412335112122,97.94934849344764,0.9894215828382628,0.9794934849344764,259.22560000000027,2.121040000000001,2.5922560000000026,519,548.632,0.5692651026797207,0.0007599874602069341,1.7085951714501022e-07,1.4189368357383731e-11,1.3651421939480827e-12,2.7218198445624384e-24,1.1016374526652062e-16,-5.3563818543056994e-24,0.0006791514172858966,1.1560708106653923e-08,3.599116234949047e-11,5.466950175939939e-13,2.7557877796943806e-25,4.518014144031178e-17,-2.4093123638405254e-24,0.00066209616829451,3.612269979779903e-09,7.029891944091497e-12,1.3951102482934608e-13,-1.3802175163031187e-25,4.338396603369813e-18,-6.213136895048856e-27
88.53008895866039,345.37939292772217,175,43,0.020415830462926218,1.3874035482814915,5.745716962008833,5.981106061554175,0.0,-0.060858513186527324,0.9758842769999977,0.9758506211999977,-0.060858513186527324,-0.04563582605985268,-0.04589425945810985,97.8009193664116,0.9880034843202151,0.9780091936641161,504.58040000000113,3.8456360000000145,5.045804000000011,1911,1524.292,0.4885658181585378,0.017394301470588232,0.00019315368347285297,7.230078270610195e-07,1.2318721019838243e-08,-4.645111438678047e-16,1.0124782715428505e-10,1.0657408176277267e-15,0.0035719088732888028,8.09145459035829e-06,4.8192598869573617e-08,2.5013267466244114e-08,8.243747553192191e-16,6.38435352722101e-11,-2.731576827121378e-16,0.0028186274509803917,6.382761437908497e-06,2.1533537723047696e-08,1.5585127986219477e-08,2.850139370420933e-16,3.891608637856805e-11,-1.6844574315397234e-17
97.83667621776505,787.6256653612587,190,39,0.013183161240237969,1.138122031101322,4.156739009964835,6.5740015044696705,0.0,-0.06377197419071122,0.9755589625999977,0.9755005339999977,-0.06377197419071122,-0.04816025942572819,-0.0485822703668059,97.78039499569459,0.9878789873047864,0.977803949956946,566.0620000000026,3.43105000000002,5.660620000000026,2094,1638.826,0.48298732153115986,0.001035853573253756,7.139926199550549e-09,5.591235015328692e-10,4.220028479757853e-10,2.0477283587990913e-19,2.7529127101319802e-14,9.374282341973715e-21,0.0007591870331904281,1.0468781933174263e-08,1.453787853630844e-10,1.1797242018510922e-11,-3.204414003090519e-22,-8.512704745024578e-16,-3.687978564397736e-22,0.0011269721476577445,8.080637951056429e-08,1.4146627582909978e-09,5.461451143939544e-10,4.2642844292305682e-19,-5.073687179770147e-14,-2.2047443813734286e-19
96.44918032786886,1078.4015157215804,184,36,0.010921795216339665,0.7069950144489174,2.8641118557657554,6.751633928757141,0.0,-0.03947774724282488,0.9787038097999976,0.9786290219999977,-0.03947774724282488,-0.024745361447298303,-0.02529223882355132,97.93712883557339,0.9893288655964986,0.979371288355734,235.4518000000002,1.4966720000000016,2.354518000000002,610,697.102,0.4989699051831001,0.0022892156862745097,4.216979046520569e-06,1.6717297645569325e-10,3.3171725052353e-11,1.5612498980193924e-21,-1.2689186638720189e-14,-1.9142808717713672e-21,0.0007317212599327114,2.2797009470272518e-07,4.573182416061799e-11,8.237706368032776e-12,1.4747169044218655e-22,3.1073518549520277e-15,-6.177871011091985e-23,0.0009254901960785746,3.348865820836745e-07,4.271356265765167e-10,2.1901778350492568e-10,6.666940156410246e-20,1.2660810899641e-13,6.533410729515192e-21
156.37365269461077,1133.0789465380615,212,22,0.011482304851375094,-1.175343516349194,3.9648115838409406,6.784614428643918,0.011676646706586826,-0.08374338412851098,0.9730667625999978,0.9727323359999979,-0.08374338412851098,-0.06702788477854718,-0.06941697102203333,97.64824704043747,0.9866048033571266,0.9764824704043746,1892.209600000007,11.331934000000052,18.92209600000007,3340,2488.64,0.43419654006808767,0.0008285315594055664,2.1262613135105576e-07,8.190130970896054e-11,4.153536049043899e-12,2.796624610234213e-23,4.067995734846429e-16,-7.132060099393977e-23,0.0007417265069064467,7.489429533933885e-08,4.790561684212252e-11,2.382095109477268e-12,2.2321189101250323e-23,4.2479266918755897e-16,1.2218847536964017e-23,0.0009676988937303819,4.367455470930002e-07,9.066653137662219e-11,1.0225097554815251e-11,1.9275076605649821e-22,4.291430150730378e-15,2.444896137587279e-22
57.98062953995157,264.12795408309836,187,23,0.019918625307060494,1.0537285992560208,8.654310087811176,5.862375247097538,0.0,-0.04271793312350603,0.9781800929999975,0.9782565225999978,-0.04271793312350603,-0.028589630347242177,-0.02801406046640588,97.91837561665238,0.9890828478902857,0.9791837561665239,97.05240000000018,0.8712660000000007,0.9705240000000017,826,805.9799999999999,0.5282180337241681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.07608695652174,176.7007325141777,90,31,0.0314272211720227,0.4276087333202682,2.702852925234775,5.195964505106823,0.0,-0.030309516363402747,0.9798686467999977,0.9798627379999977,-0.030309516363402747,-0.016069365690758338,-0.01611624545464074,97.99740225195825,0.9898878715141385,0.9799740225195825,22.125600000000006,0.137268,0.22125600000000006,92,125.84599999999999,0.7831349266367961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.093333333333334,344.7170031746032,122,27,0.01935600907029479,0.8572820707579452,3.0639139608387445,5.942127587982814,0.0,-0.0378331525390853,0.9788775349999977,0.9788991433999977,-0.0378331525390853,-0.02338971668575649,-0.023229476224671978,97.94842721123791,0.9894241092523883,0.9794842721123791,68.95679999999994,0.47826399999999963,0.6895679999999994,525,552.874,0.5692427305767425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.61370766631808,1281.9354053747613,208,31,0.008418346029798105,-0.4003873418433637,2.189025583423702,7.026407735999751,0.0005631083581369157,-0.22604273411224482,0.9546388227999979,0.9538452535999979,-0.22604273411224482,-0.2058875347604765,-0.21155874829643773,96.73267286547656,0.9778447733070439,0.9673267286547655,3169.858200000139,19.174528000000233,31.698582000001387,12431,6832.447999999999,0.3798205867856322,0.0008135081820532652,2.1857242322260527e-07,6.4454806137179565e-12,1.7955371037657749e-12,5.967083524725146e-24,8.145424967773237e-16,1.3057752659674016e-24,0.0007557663009605962,9.757358320756012e-08,1.3094434966197758e-11,3.2268277362960893e-12,1.980741274274323e-23,1.002986003351097e-15,6.901255384311742e-24,0.0007397875929181025,2.634132759795069e-08,8.512468878242301e-11,1.967640881901277e-13,-1.4624433256528859e-25,-3.116034369302218e-17,-7.918884476964427e-25
177.82511820713776,939.0707182563166,242,2,0.04731245914918045,-2.720816438030162,10.126554178144467,5.334105422164338,0.005732236543817605,-0.46165150814813166,0.919782198199998,0.9185337193999982,-0.46165150814813166,-0.4326734284932348,-0.4411828475246801,95.23929708620976,0.9639849856079228,0.9523929708620976,12320.864599999832,73.2834140000005,123.20864599999831,30878,12010.516,0.39629801797968767,0.0006642655108460914,2.155551022561001e-08,1.4685006897717353e-11,1.6106481838776669e-13,3.515102865604921e-26,1.390160345675198e-17,2.452001521817432e-25,0.0006605595793565759,2.7910536676958375e-08,5.68739717590299e-13,3.302981162820217e-14,1.0385151789630941e-27,-1.89954660131162e-18,-4.406328140383567e-27,0.0006352585899710333,2.222973885995762e-09,9.744208735271878e-12,3.598099889913533e-14,-2.0856539919649358e-26,-1.2477670307986011e-18,-4.3486847808071074e-27
53.615625,170.36788085937502,81,30,0.024121093749999996,0.026856539153829587,1.9802653830653518,5.491124431951145,0.0,-0.034237578954876446,0.9793240685999975,0.9793595271999976,-0.034237578954876446,-0.02009359024946208,-0.019832834877582153,97.97240169481793,0.9896427410457588,0.9797240169481793,39.092400000000005,0.32575199999999976,0.39092400000000005,320,367.64,0.6154054706648558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.53488372093024,611.5511087074095,162,56,0.03299080584099514,0.5218182285828087,3.283350064330056,5.036616208140156,0.0,-0.02941968527057722,0.9799753451999977,0.9799713883999976,-0.02941968527057722,-0.015279618823048522,-0.015311048305702187,98.00320585451297,0.9899389299371228,0.9800320585451296,47.909400000000005,0.35489400000000004,0.4790940000000001,43,60.802,0.9762144455162137,0.0004901960784313725,2.402921953094963e-07,0.0,0.0,0.0,0.0,0.0,0.0004901960784313725,2.402921953094963e-07,0.0,0.0,0.0,0.0,0.0,0.0004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0
78.65608465608466,803.6277539822514,166,26,0.011624814534867453,0.5518656106450421,2.5382177991363175,6.6130876815740605,0.0,-0.04254173628658255,0.9784138461999978,0.9783037727999977,-0.04254173628658255,-0.026901055650197524,-0.027692562757957558,97.91472931761642,0.9891970501615353,0.9791472931761642,235.94539999999995,0.9459980000000013,2.3594539999999995,756,766.3879999999999,0.5236606721326561,0.002598909386239619,5.682232533787395e-06,1.2790393020910809e-08,1.1457808962481087e-08,1.3870463052384404e-16,2.7291612213371094e-11,5.448305940678251e-19,0.0007352941176470588,3.003652441368704e-07,0.0,0.0,0.0,0.0,0.0,0.0014731662762778508,9.109016290413214e-07,1.4197946915881883e-09,7.182122692088501e-10,7.122277627617225e-19,6.432864804640429e-13,1.36855803388887e-19
186.31109592894748,207.7449184750238,208,36,0.05624823228288506,-3.833728570466218,21.270773777005154,4.76906197321319,0.004340312663264076,-0.38606986551080247,0.9299721847999983,0.9297393947999981,-0.38606986551080247,-0.36117105758562196,-0.3575607231010766,95.74440858621152,0.9684440990819201,0.9574440858621152,13789.398199999754,85.86812999999972,137.89398199999755,24883,10356.135999999999,0.3980047046951539,0.0007348232317117354,9.641775807195352e-08,5.536230159234456e-11,6.192266662520628e-12,1.1117175080961985e-22,1.9194683714422017e-15,2.803421879266061e-23,0.0006589661013688402,1.7591942903794754e-08,7.969982675284905e-12,1.9005670739387332e-13,-2.082568982574815e-26,-3.519368503242868e-18,-2.3298361178534973e-25,0.0006879724430368249,5.821700107819255e-08,9.05723034193443e-12,3.2487682342203823e-13,-5.349779891611591e-25,-7.144506747966582e-17,-1.5608620188559806e-25
182.7215228503853,663.646872541688,232,1,0.03332268799143789,-3.645503179281967,18.734709301608213,5.5720314520014895,0.0607690547035935,-0.41848543207978955,0.9282944481999982,0.9272160959999981,-0.41848543207978955,-0.391773634650852,-0.39856011994837864,95.46904261179603,0.965817366353617,0.9546904261179603,13366.208799999458,72.33873799999961,133.66208799999458,26241,11562.278,0.36934109983036517,0.000716853739128055,1.848557466723668e-08,6.850626814543395e-11,4.7575058258562406e-12,7.228906244176768e-23,-4.119455523250983e-17,4.637991304265447e-23,0.0009191887551960132,2.5107178327220584e-07,3.38263148818371e-10,3.621969489054811e-11,1.6647518281351879e-21,-8.407634385593263e-16,-3.647095991885483e-21,0.0007623249999962009,1.6430969441529416e-07,2.5987267102563634e-11,3.3060346884066878e-12,3.063979237032426e-23,1.3400636922360373e-15,4.902968877189929e-25
64.26514285714286,1356.9194135510204,215,2,0.011936653061224494,1.4815441837305792,5.196301850079129,6.731916720750725,0.004571428571428572,-0.04359200968344509,0.9781067903999977,0.9780497223999977,-0.04359200968344509,-0.02917992446059547,-0.02960043075432926,97.91027917889646,0.9890265549603464,0.9791027917889646,209.49060000000006,1.7865759999999988,2.0949060000000004,875,910.616,0.4858336028998683,0.001248016353317851,2.449290156959981e-07,1.837057499903156e-09,6.30624913367699e-10,6.68478967652097e-19,8.418267170147869e-14,1.1770670563990174e-19,0.002047058823529698,2.1703037293341567e-06,3.29758708183322e-09,3.382378120159386e-10,2.3739616418457144e-20,-2.537897015300478e-13,3.564266772188117e-19,0.0014552696078431373,1.059960787317378e-06,8.553887280609691e-10,1.542834266615263e-10,5.5598565528432e-20,1.507587074124097e-13,-7.084197420808093e-21
63.230283911671926,632.549492979331,158,15,0.015374817144165042,0.8980315302182066,3.976968629816624,6.256174807317397,0.0,-0.03430643094198218,0.9793436595999977,0.9793219807999977,-0.03430643094198218,-0.01997133628209366,-0.020135137999284486,97.97087267259978,0.9896310270337407,0.9797087267259978,68.30379999999998,0.508326,0.6830379999999998,317,374.71,0.6000144127683504,0.0014524328249822423,1.0969717777624472e-06,2.083517147045499e-09,6.1279916083122e-10,6.855544447564987e-19,6.123541360505799e-13,-9.733551262448442e-20,0.0011642156862745096,9.949598712033832e-07,5.383384430761924e-10,2.1441514057564585e-10,7.27880518084047e-20,2.0541802288907415e-13,-2.926663491092182e-21,0.004901960784313725,2.402921953094963e-05,0.0,0.0,0.0,0.0,0.0
68.58620689655173,102.0011890606421,92,42,0.044589774078478,-0.3915634510480939,2.9266349308880755,4.6944647286557775,0.0,-0.029665557274876388,0.9799555917999977,0.9799318701999976,-0.029665557274876388,-0.015426744645527022,-0.01560130855624406,98.00191175399723,0.9899315554279982,0.9800191175399724,24.3804,0.12985999999999998,0.24380400000000002,58,82.012,0.8835383073298668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.24624441737718,1562.8218241010395,189,9,0.008136415704352971,0.5284585636278243,2.3054177230806445,7.134747486727356,0.0,-0.1113106118636297,0.9691675247999977,0.9692077793999977,-0.1113106118636297,-0.09606152500200724,-0.09567694374421128,97.46501040983571,0.9846709064471139,0.9746501040983572,1146.9216000000074,11.82972600000009,11.469216000000074,4926,4179.784,0.33496021268323245,0.001510400477155158,1.2875792012905505e-06,1.2038199979720204e-09,3.8016424941017066e-10,2.558544350079012e-19,4.285265769534441e-13,2.6080860053973677e-20,0.0010475530291767696,1.7835017812967164e-09,1.1385626332571414e-10,5.184719162941826e-11,3.434763937073335e-21,-4.587556317391225e-16,-2.017617006768219e-21,0.0013606625066884712,7.649708062368085e-07,8.004158905104743e-10,1.711109050261107e-10,3.325377628795999e-20,6.353717204166916e-14,5.3890879914428755e-20
147.4802733768251,1497.4711082197666,194,9,0.012483833899780169,-1.0421086988694228,3.4304459733352197,6.77886761723658,0.0,-0.08339532258696752,0.9730972145999979,0.9728887243999976,-0.08339532258696752,-0.06636375918015189,-0.06792815523611127,97.65619369902217,0.986741229751264,0.9765619369902216,1932.9588000000058,12.270608000000053,19.329588000000058,3219,2453.29,0.42975000164660704,0.0007430307437260483,9.789885035558979e-08,8.134349824759874e-12,1.0925950288218373e-13,-1.0101912035560945e-25,-1.8194590568139503e-17,2.011899256331191e-26,0.0010571173058260518,3.1512237417086366e-07,6.599368414555612e-11,7.497270426478558e-12,7.207448511332165e-24,4.720492916780722e-16,-1.6660957814797603e-22,0.0008930444454265545,5.4659476817143146e-08,2.6601824215596953e-11,9.713879885178421e-12,3.518377985784134e-23,2.249702973709924e-15,1.5213559800151415e-22
85.56,373.7308444444445,196,39,0.02040493827160496,1.3978902191534144,8.730817998070904,5.8219384330754735,0.0,-0.032864263377744965,0.9795468283999976,0.9795448629999978,-0.032864263377744965,-0.01845815329117221,-0.018472858614672315,97.98085771369408,0.9897292797588138,0.9798085771369408,125.03920000000002,0.8851839999999999,1.2503920000000002,225,295.526,0.6053549634629586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.65090090090091,523.2272289181074,158,49,0.014741092443795147,0.5315191097143506,2.607528528629866,6.277645164294077,0.0,-0.036429565760970034,0.9790757173999977,0.9790481389999977,-0.036429565760970034,-0.021975731751117243,-0.022152144569637836,97.95728210959847,0.9895210942741819,0.9795728210959846,163.5846000000004,1.3348780000000013,1.635846000000004,444,500.556,0.5622810317662303,0.001199128540305011,6.067759313844154e-07,1.6350848444609474e-09,8.02115357683311e-10,9.110312894550305e-19,6.175030355948428e-13,1.1766002164193927e-19,0.0005974264705882352,1.900748810553633e-08,2.91168629067652e-11,1.2940827958562324e-13,-2.511975423796624e-25,-1.7841215016400265e-17,0.0,0.0013624004289215686,1.0944274424223292e-06,3.87474959480511e-10,6.127802540113367e-11,8.487851707661397e-21,6.162260850457857e-14,-4.136892901535872e-21
36.23650568181818,433.62446278974045,190,18,0.04271527755358992,2.990185523481417,13.209058051077779,5.2163652991399685,0.0,-0.07432801358887742,0.9738054039999977,0.9740765071999979,-0.07432801358887742,-0.05946055649684032,-0.05793638561047185,97.72003257692757,0.9873575162292635,0.9772003257692756,200.51320000000192,1.4268140000000102,2.0051320000000192,2816,2297.75,0.41969756547768267,0.0008714596949895045,7.594419999912003e-07,1.2765273073446992e-29,2.171685460627912e-30,2.1911755234170022e-60,-4.154348083460359e-34,1.1222409851047387e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24332107843137254,0.05873801918132448,0.019203378905256148,0.019051982100859646,0.00036441737277687894,0.004617421805451118,-1.18896126792686e-09
104.22120418848168,488.09112106301916,191,11,0.014283119980263697,0.49054663060743053,3.889055633448733,6.378757876261387,0.0,-0.0548505294350923,0.9767466113999979,0.9766545575999976,-0.0548505294350923,-0.039339856663900455,-0.03995300114790219,97.83661267897162,0.9884044156109563,0.9783661267897162,574.0962000000007,3.6317940000000077,5.740962000000008,1528,1363.096,0.4706592343173846,0.0011271555241473732,3.078313521687294e-07,2.606918481434122e-10,4.362173112023118e-10,1.3065456529439713e-19,2.410105967135287e-13,-6.758944018481079e-20,0.0018480694747035056,5.307373977091368e-07,8.714060381415253e-10,1.943149961886408e-10,-7.711654108497885e-20,1.2409921367982173e-13,2.1131767883122477e-20,0.0027829121066417,3.2442044298697754e-06,2.8686352717061104e-08,3.301426928099554e-08,9.344712737120372e-16,5.692239260051181e-11,3.9875151096100825e-16
