gray_mean,gray_var,gray_maxP,gray_minP,gray_energy,gray_skewness,gray_kurtosis,gray_entropy,gray_Ca,wl_entropy,wl_entropy,wl_SP,wl_SI,shape_volume,shape_area,shape_ball,shape_centerx,shape_centery,shape_centerz
10.064416,1667.2921446092478,216,1,0.8772562116199994,3.926891401262688,16.67496153349639,0.7388769506652246,0.054936,-0.9166605421953844,-0.9166605421953844,0.9326061137645084,199.60835999996686,63455,24903.368,0.3089370087371267,0.5007821290678434,0.4964830194626113,0.5025629186037349
0.064686,8.83655572100401,205,31,0.9989622717300005,48.93629605913718,2507.1826155606354,0.010063618742018474,0.000372,-0.023168598017059207,-0.023168598017059207,0.9894215828382628,2.121040000000001,519,548.632,0.5692651026797207,0.4965510597302505,0.49543352601156065,0.49678227360308286
0.169181,15.609006788891667,175,43,0.9961817264780003,24.491539768975642,635.1035437294503,0.03144336130658221,0.000372,-0.04563582605985268,-0.04563582605985268,0.9880034843202151,3.8456360000000145,1911,1524.292,0.4885658181585378,0.5020198848770278,0.5037048665620094,0.5006802721088435
0.20487,21.65111628316839,190,39,0.9958164426420005,24.66110713108757,662.4900534480473,0.03541939819729469,0.000733,-0.04816025942572819,-0.04816025942572819,0.9878789873047864,3.43105000000002,2094,1638.826,0.48298732153115986,0.5023447946513849,0.5003820439350526,0.5001432664756447
0.058834,6.328854560255184,184,36,0.9987803761640006,47.21848604698011,2427.9437944308897,0.011512403116970804,0.000223,-0.024745361447298303,-0.024745361447298303,0.9893288655964986,1.4966720000000016,610,697.102,0.4989699051831001,0.5005245901639345,0.5024262295081967,0.4975409836065574
0.522288,85.18378124488846,212,22,0.9933312836920006,18.14210697515357,337.05439844154085,0.054945784437539634,0.003055,-0.06702788477854718,-0.06702788477854718,0.9866048033571266,11.331934000000052,3340,2488.64,0.43419654006808767,0.49712574850299407,0.5018982035928143,0.5023862275449101
0.047892,2.9926843562787413,187,23,0.9983486958660006,39.067009371579765,1681.7437519480375,0.014493033078081776,9e-06,-0.028589630347242177,-0.028589630347242177,0.9890828478902857,0.8712660000000007,826,805.9799999999999,0.5282180337241681,0.5018886198547216,0.4965617433414044,0.5007142857142857
0.005067,0.295301325500797,90,31,0.9998160087299999,113.06710771586698,13418.718164196933,0.0018442871809795063,0.0,-0.016069365690758338,-0.016069365690758338,0.9898878715141385,0.137268,92,125.84599999999999,0.7831349266367961,0.5018478260869564,0.5009782608695652,0.4998913043478261
0.031549,2.0758656605784314,122,27,0.9989502809600005,49.89854186289607,2699.4235459045444,0.00959691537624909,2e-05,-0.02338971668575649,-0.02338971668575649,0.9894241092523883,0.47826399999999963,525,552.874,0.5692427305767425,0.4973714285714286,0.4980952380952381,0.49584761904761904
1.723107,251.81289126659073,208,31,0.9752938306459997,9.559456014208916,95.8295315417334,0.18385464102555715,0.010205,-0.2058875347604765,-0.2058875347604765,0.9778447733070439,19.174528000000233,12431,6832.447999999999,0.3798205867856322,0.5004368111978119,0.5022017536803154,0.4990748934116322
5.490884,975.2639148950022,242,2,0.93924256099,5.596532877579607,32.60570852634512,0.363482560395304,0.029373,-0.4326734284932348,-0.4326734284932348,0.9639849856079228,73.2834140000005,30878,12010.516,0.39629801797968767,0.5021235183625883,0.5011156810674267,0.4986789947535462
0.017157,0.9741066373567778,81,30,0.9993601048700004,60.38832563641626,3797.246607166301,0.0059338333092622065,0.0,-0.02009359024946208,-0.02009359024946208,0.9896427410457588,0.32575199999999976,320,367.64,0.6154054706648558,0.49924999999999997,0.49878124999999995,0.5045625
0.004323,0.46089031166958533,162,56,0.9999140019099995,166.05742308726684,29073.704291073336,0.00090233711394634,2.1e-05,-0.015279618823048522,-0.015279618823048522,0.9899389299371228,0.35489400000000004,43,60.802,0.9762144455162137,0.5025581395348837,0.49860465116279074,0.49534883720930234
0.059464,5.281212032716914,166,26,0.9984885781800001,42.82993104523205,1993.285919874508,0.01392896992387065,0.000183,-0.026901055650197524,-0.026901055650197524,0.9891970501615353,0.9459980000000013,756,766.3879999999999,0.5236606721326561,0.5015343915343915,0.5008730158730159,0.5023148148148148
4.635979,847.4113437354678,208,36,0.9508879905519998,6.147193217333988,38.91711919175525,0.28671070279054844,0.024783,-0.36117105758562196,-0.36117105758562196,0.9684440990819201,85.86812999999972,24883,10356.135999999999,0.3980047046951539,0.499313989470723,0.4952252541896074,0.5029301129285054
4.789862,869.6649400277731,232,1,0.9482820722740009,6.052125821500745,37.85962332981535,0.3210996987712629,0.025496,-0.391773634650852,-0.391773634650852,0.965817366353617,72.33873799999961,26241,11562.278,0.36934109983036517,0.4967566022636333,0.49670477497046606,0.50050341069319
0.056232,4.797899962071345,215,2,0.9982507747640007,49.96804396751536,3008.554579425686,0.016040858540865566,0.000115,-0.02917992446059547,-0.02917992446059547,0.9890265549603464,1.7865759999999988,875,910.616,0.4858336028998683,0.5018971428571429,0.496,0.49653714285714284
0.020044,1.4675042380212777,158,15,0.9993661020340002,68.97194055518062,5347.9911073987405,0.006125033010651304,2.7e-05,-0.01997133628209366,-0.01997133628209366,0.9896310270337407,0.508326,317,374.71,0.6000144127683504,0.49716088328075714,0.5009148264984227,0.49511041009463724
0.003978,0.2787361755279135,92,42,0.999884003514,135.24959998406112,18604.393582617406,0.0011722209192770265,0.0,-0.015426744645527022,-0.015426744645527022,0.9899315554279982,0.12985999999999998,58,82.012,0.8835383073298668,0.4958620689655172,0.5027586206896552,0.5
0.483961,55.01159274939749,189,9,0.9901724629100003,17.20805899434726,324.51200351804215,0.0799945503153074,0.001973,-0.09606152500200724,-0.09606152500200724,0.9846709064471139,11.82972600000009,4926,4179.784,0.33496021268323245,0.4950263905805928,0.5004912708079577,0.49513804303694686
0.474739,74.6096198796194,194,9,0.9935724913180011,18.865173500033762,366.25941139353637,0.053108381316037304,0.002782,-0.06636375918015189,-0.06636375918015189,0.986741229751264,12.270608000000053,3219,2453.29,0.42975000164660704,0.49882882882882884,0.5038614476545511,0.5036564150357254
0.019251,1.7308343989779746,196,39,0.9995500516579997,72.321514202948,5604.742434189257,0.004361008170758756,3.7e-05,-0.01845815329117221,-0.01845815329117221,0.9897292797588138,0.8851839999999999,225,295.526,0.6053549634629586,0.498,0.49920000000000003,0.4956444444444445
0.042913,4.378051474419637,158,49,0.9991122000420001,51.3602510310593,2769.9754266069613,0.008372584626606165,0.000174,-0.021975731751117243,-0.021975731751117243,0.9895210942741819,1.3348780000000013,444,500.556,0.5622810317662303,0.5027702702702702,0.49842342342342344,0.500990990990991
0.102042,4.908319430382274,190,18,0.994376268582,31.382651342894142,1342.8259664168568,0.042603726011775665,9.1e-05,-0.05946055649684032,-0.05946055649684032,0.9873575162292635,1.4268140000000102,2816,2297.75,0.41969756547768267,0.49536576704545454,0.5022691761363637,0.4957776988636363
0.15925,17.317669437216132,191,11,0.9969463681319999,27.235543236210304,774.9811077041222,0.02624262053297483,0.000821,-0.039339856663900455,-0.039339856663900455,0.9884044156109563,3.6317940000000077,1528,1363.096,0.4706592343173846,0.49713350785340316,0.4958180628272251,0.4987041884816754
0.060847,3.9905206425923154,174,4,0.9978232041660005,38.675497350311645,1755.9248720123865,0.019145766525586812,5.5e-05,-0.03276479090036521,-0.03276479090036521,0.9888098748230256,1.2335440000000029,1089,1015.252,0.5041915048542658,0.5034435261707989,0.49775941230486687,0.49576675849403123
0.061993,4.984283868116465,174,26,0.9982727568220011,40.25964575411401,1804.3036729966395,0.01557861451575144,9.9e-05,-0.02859535281409892,-0.02859535281409892,0.9890874161133327,0.8556160000000006,864,861.126,0.5094402451526582,0.4956597222222222,0.5035648148148149,0.49547453703703703
0.029081,2.3891752955002272,137,24,0.9992281511240003,57.01447203826814,3442.9205463865915,0.007370032800160657,5.1e-05,-0.021156180713138833,-0.021156180713138833,0.9895550968279572,0.7287219999999999,386,458.13599999999997,0.5596045555370032,0.5019689119170985,0.5017875647668394,0.49994818652849743
0.135631,18.006675231154162,191,47,0.9977772468660011,33.51260891063302,1186.5985020122432,0.020307041834429558,0.000749,-0.03269189633746078,-0.03269189633746078,0.9888024689725732,2.8105860000000007,1112,1040.704,0.4987620778182132,0.4981654676258993,0.5017176258992806,0.4976798561151079
0.033238,4.0124312353540805,181,40,0.9994100880919999,63.68986999182263,4243.601023514158,0.005821412118791543,0.000191,-0.01947236123162167,-0.01947236123162167,0.9896668047244472,1.1979140000000001,295,346.43,0.6186095799449971,0.5029491525423729,0.5025084745762711,0.49589830508474575
1.132833,148.64166438832336,194,11,0.9807680528739995,11.63905932844865,145.14804305251246,0.1484281987563818,0.005855,-0.1641940757184904,-0.1641940757184904,0.980684198978907,14.372998000000164,9663,6539.75,0.3354781949702806,0.503552726896409,0.50068198282107,0.4962413329193832
0.038892,3.114529412275917,195,33,0.9988963097280003,52.44604864539165,3204.9192010845713,0.010198994691874613,5.9e-05,-0.02401454200625286,-0.02401454200625286,0.9893765735921736,1.1195180000000002,552,589.6379999999999,0.5518970150845532,0.4975,0.5030253623188405,0.49780797101449276
0.013144,0.8041492352767343,142,6,0.99951206067,75.08605472961477,6143.6646124709405,0.004744141403034363,1e-06,-0.01868683201957134,-0.01868683201957134,0.9897172827571432,0.4633260000000005,244,289.87,0.6514394746189177,0.5004508196721311,0.49856557377049177,0.5008606557377049
0.317012,34.954035390485636,208,36,0.9938495891299999,19.891532779182754,421.8247019817108,0.05091413745049923,0.001518,-0.06377768839798435,-0.06377768839798435,0.9868513196359523,4.966650000000023,3080,2601.7599999999998,0.3934752044289309,0.4984090909090909,0.500262987012987,0.5002662337662338
0.941139,164.77501237761817,208,16,0.9889057210620007,13.886625811231957,196.76758201914478,0.08394047529283034,0.00522,-0.10222409321102094,-0.10222409321102094,0.9845200237928884,21.666956000000038,5563,3580.2479999999996,0.4240760248550644,0.4952525615674995,0.49612079813050514,0.5049218047815927
0.036151,2.325842105150017,129,20,0.9987963703859999,45.21042488309293,2195.055901937633,0.010800361710995778,1.5e-05,-0.024962709915925294,-0.024962709915925294,0.9893079837217077,1.0181439999999995,602,777.6999999999999,0.44333942435013735,0.5028571428571429,0.504468438538206,0.5034385382059801
0.025072,2.5768333947371573,170,28,0.9994680717559997,68.49666495795918,4957.159309491043,0.005235324305232956,0.000112,-0.019123391803466963,-0.019123391803466963,0.9896858674767838,0.9006220000000006,266,316.736,0.6315015988453897,0.4975187969924812,0.4961654135338346,0.49669172932330824
2.644951,478.3918972143799,223,10,0.9709702711040009,8.21633432309424,68.86289459942904,0.1876095953758177,0.014238,-0.22805408320538004,-0.22805408320538004,0.9763829501708413,44.50770600000114,14626,6388.451999999999,0.45272957677476566,0.4999747025844387,0.5037392315055381,0.5005230411595788
0.041804,5.489744425694349,201,27,0.9991761713580004,65.13372580647156,4596.477370603579,0.008097155959902942,0.000186,-0.02157098091880908,-0.02157098091880908,0.9895254304096018,1.0107480000000013,412,445.40999999999997,0.6011584720242019,0.5034223300970874,0.49842233009708736,0.5015776699029126
3.743025,670.430578845623,230,44,0.9590004425180002,6.835218733423076,48.04651625229188,0.2596259878182411,0.020513,-0.31473283444774736,-0.31473283444774736,0.9710968976497252,61.98238600000013,20722,9873.962,0.3694994411623776,0.4988152687964482,0.5002538365022682,0.5016060225846926
0.079116,4.317846658640738,177,1,0.9965350652579998,32.28645424743967,1314.6362147976429,0.028872903602883627,3.9e-05,-0.04357361493870338,-0.04357361493870338,0.988166574075986,1.5503840000000038,1737,1883.4479999999999,0.371019756299217,0.5037075417386299,0.49834196891191707,0.5018364997121474
0.089564,8.540978290073946,182,31,0.997879137754001,36.281280272434195,1439.5185250247996,0.01917554692620929,0.000304,-0.0330144869616102,-0.0330144869616102,0.9887641785578895,2.4562419999999987,1061,1057.672,0.4756381775769685,0.4997832233741753,0.4955325164938737,0.5023091423185674
0.275973,26.803321903736986,189,1,0.9935026857420002,20.6514114352628,463.6415709698412,0.054406762250844065,0.000984,-0.06606448388905975,-0.06606448388905975,0.9866801215686167,4.018318000000013,3257,2222.808,0.47803608286350907,0.4962572919864906,0.4965366902057108,0.49519803500153514
0.6421,68.316333588685,196,12,0.9865142203220004,14.276698588953936,225.14991716654794,0.10570710244896302,0.002339,-0.12077455250083544,-0.12077455250083544,0.9832217719513872,10.078034000000137,6766,5098.884,0.33928421509628975,0.4972376588826485,0.5030682825894177,0.5041678983151049
0.691292,84.08275337322969,195,1,0.985401993051999,14.755858670514977,233.14666610853214,0.11716933730119508,0.003537,-0.1293038242696929,-0.1293038242696929,0.9825897036902453,15.806384000000117,7326,4355.12,0.41885329996516535,0.49972153972153976,0.49953453453453456,0.5002088452088452
5.35838,940.5422677488087,211,1,0.9399476808859997,5.653354706141064,33.38192565400371,0.37832955293271076,0.029276,-0.46155985405020244,-0.46155985405020244,0.9615874660698361,111.4890679999992,30545,16671.059999999998,0.28345295980898183,0.495346210509085,0.4972286789981994,0.4966888197741038
0.024993,2.3576263500046952,166,14,0.9993920935020001,67.79627570316586,4937.168140712168,0.00598542808637077,9.3e-05,-0.019777545275099645,-0.019777545275099645,0.989639478441467,0.871068,304,367.64,0.5947170955825065,0.4958223684210526,0.5029605263157895,0.4998355263157894
0.257564,29.172998785561134,202,8,0.9942603230700012,24.74970881828539,682.1202495605626,0.049218305521544735,0.000993,-0.06007111406822982,-0.06007111406822982,0.987026555401896,6.1838900000000105,2874,2164.834,0.4515619781311928,0.49545233124565063,0.5030828114126653,0.5008246346555324
0.479723,77.8871868445905,198,5,0.9933911193420016,19.262364111870006,382.4465087085986,0.054571050401118294,0.002605,-0.06717318812172289,-0.06717318812172289,0.9867797858948743,11.935804000000019,3310,2212.91,0.48536937332175156,0.5033444108761329,0.5017643504531722,0.4952084592145015
0.48512,80.01723458581785,196,30,0.9937779821040011,19.084397666772404,373.8214249348875,0.04978793970661374,0.002699,-0.06311085720914951,-0.06311085720914951,0.9870789862549355,11.349266000000048,3116,2618.728,0.39396595977835097,0.5000096277278562,0.5036424903722722,0.502214377406932
0.013153,0.9373819986034692,142,33,0.9996080393000001,78.42927354464169,6577.358465771933,0.0038002693158541404,1.1e-05,-0.017774711943932556,-0.017774711943932556,0.9897803486157046,0.4259059999999998,196,237.552,0.6869041615780598,0.5016836734693877,0.5025510204081632,0.49770408163265306
0.098195,17.678462742109,210,97,0.9988903139640003,43.40979467748052,1907.001297863957,0.010180052470127612,0.000553,-0.023904433736162214,-0.023904433736162214,0.9893935233922971,5.10573200000001,555,624.9879999999999,0.5225659416702694,0.4968828828828829,0.5004324324324325,0.5005945945945947
0.010307,0.6598627657380169,108,20,0.9996360337679998,86.4389538136564,8008.484695990452,0.0035997821258570116,3e-06,-0.017545446983986843,-0.017545446983986843,0.9897894564156531,0.307964,182,226.23999999999998,0.6864817420102638,0.4972527472527472,0.5013186813186813,0.4972527472527472
0.080241,6.937456382128852,192,16,0.9979131031960004,36.48625825691114,1463.9733796779635,0.01875569329387109,0.000198,-0.031472315052833384,-0.031472315052833384,0.9888933746070958,1.662252000000002,1044,1052.0159999999998,0.47307367166156256,0.49628352490421457,0.4978352490421456,0.5045019157088122
2.427721,404.34945173479946,249,7,0.9703302926160003,8.359028458377566,72.01816936100623,0.2059834376290367,0.014,-0.24901776431593323,-0.24901776431593323,0.9752400271831503,70.20581400000026,14949,10578.134,0.2774277000936313,0.49819720382634286,0.5002963408923674,0.4964526055254532
0.037076,2.697595370232459,154,31,0.9989242957620004,46.850606145377256,2335.9186339115718,0.009730371756673415,1.8e-05,-0.023831757228449265,-0.023831757228449265,0.9894001366458006,0.9698700000000006,538,582.568,0.5491095742366962,0.5012453531598513,0.49680297397769513,0.49868029739776953
0.040554,3.2012733729928144,170,26,0.9988583314400002,49.413493194754366,2739.056100648893,0.010529147651617294,6.1e-05,-0.024069651552797118,-0.024069651552797118,0.9893743879153877,0.6953159999999997,571,619.332,0.5374251792966293,0.49905429071803853,0.5003327495621717,0.4960070052539405
0.430066,36.04479523650075,197,7,0.9883744231820002,15.86850805467543,285.83019937889384,0.09023417629432756,0.000929,-0.10519029095261699,-0.10519029095261699,0.9842067333860524,6.020770000000072,5830,3496.8219999999997,0.4479776032043502,0.49884905660377354,0.4991406518010292,0.5039759862778731
0.162532,11.06179934938051,161,2,0.994760992544,22.43336546967728,552.8917169895366,0.0425770506470262,0.000116,-0.05730814384088198,-0.05730814384088198,0.987254193522436,2.499772000000006,2624,2152.1079999999997,0.42749327099795836,0.4990167682926829,0.5049085365853658,0.4999771341463415
2.171828,391.8938751424219,204,58,0.9760805085620003,9.082793255571108,84.01618472879457,0.15531630202517632,0.011914,-0.18541880159163518,-0.18541880159163518,0.9799590184565574,36.66502400000098,12036,5771.947999999999,0.44003089252851524,0.4957377866400797,0.5005109670987039,0.5040179461615155
0.648137,113.98947542921745,215,3,0.9924147662340006,16.71576174053087,283.6293030373397,0.059404663962845855,0.003578,-0.07286612261677729,-0.07286612261677729,0.9863444269777862,11.619420000000128,3800,2951.018,0.3990567522571506,0.4980842105263158,0.500621052631579,0.4996657894736842
0.091464,7.2639483368970605,144,35,0.9975095787600002,31.93942209311968,1103.4877777608017,0.021496789640784907,0.000162,-0.03504070855532314,-0.03504070855532314,0.9886975829087864,1.5583660000000044,1246,1121.302,0.49939043809339334,0.4997512038523274,0.4965489566613162,0.49504012841091494
0.101329,16.395289434075423,196,56,0.9986924341580002,41.21481820132805,1738.6280169915283,0.012086629419288645,0.000597,-0.02556345336654413,-0.02556345336654413,0.989285416773825,4.063958,654,658.924,0.5529688033479808,0.5000305810397553,0.5031192660550459,0.5031651376146788
2.252435,412.9958455762687,242,4,0.9754375456400005,9.003837521371567,82.63591415444803,0.16632254123161833,0.012075,-0.1987826972866612,-0.1987826972866612,0.978119487796242,48.812104000000815,12366,6624.589999999999,0.39037136019150487,0.5047113051916545,0.5025925925925926,0.49611111111111117
0.084197,8.036755865396943,202,29,0.9979071110080002,39.721454741645886,1804.6854702447,0.018801247663511402,0.000237,-0.03186504478918924,-0.03186504478918924,0.9888823046503958,2.0549900000000045,1047,1076.0539999999999,0.4633912682345168,0.5007640878701051,0.4995797516714422,0.5026265520534862
5.433957,980.8532503105862,231,30,0.94195965673,5.6220404664805805,32.72969920603554,0.3225114868557014,0.029103,-0.3743858887449268,-0.3743858887449268,0.9690961879746864,77.82772200000008,29491,12734.483999999999,0.36248978434158147,0.498062120646977,0.5024448136719677,0.4973385100539148
0.015865,1.6232433018157661,154,41,0.9996640286720002,85.54376396038876,7683.833257555625,0.003389516601099644,7.6e-05,-0.01740898617509169,-0.01740898617509169,0.9897988319708394,0.49856999999999985,168,220.58399999999997,0.6674974913313365,0.4984523809523809,0.5038095238095238,0.49666666666666665
1.077546,177.71905262337208,225,1,0.9855015108520004,12.97872771789011,174.5292378169978,0.11386852332260503,0.005658,-0.1327965646204074,-0.1327965646204074,0.9822726019028808,43.62199400000067,7306,5810.125999999999,0.31338991673901984,0.500643306871065,0.5020188885847249,0.49580481795784287
2.752401,508.2953817273579,252,34,0.9705956355340001,8.116969477048187,67.16120580085106,0.1839079010022873,0.014673,-0.22442753867436796,-0.22442753867436796,0.9774749415888837,46.32703400000084,14818,7859.012,0.3712295733380549,0.5034140909704413,0.49730327979484407,0.5022762855985963
0.891145,145.46859959084597,222,1,0.9876309354680017,14.08591125855119,203.96084248671698,0.0980505445848251,0.004862,-0.11491942161592314,-0.11491942161592314,0.9834973385384,28.89789200000046,6212,4915.063999999999,0.3324879512963693,0.5029877656149389,0.4986075338055377,0.4966081777205409
0.794147,131.66816554349532,198,16,0.9898763369660013,14.874796899766748,226.69151642656936,0.07817150258109282,0.004403,-0.09320485365514405,-0.09320485365514405,0.9851480676129184,17.09268600000011,5075,3641.0499999999997,0.39223665751837233,0.5025911330049261,0.49727684729064037,0.5008275862068965
1.675435,252.30054256344027,225,1,0.97497179363,10.155719284391427,109.28788449455614,0.18998048649697988,0.00864,-0.2115844477048324,-0.2115844477048324,0.9771609452533291,37.11120800000129,12621,9111.815999999999,0.28770121397984494,0.5028294112986292,0.49907138895491643,0.49850091117977974
1.448527,211.91690653543444,255,1,0.9772972096399992,10.800372629070292,123.58521820095258,0.17483838892006087,0.007696,-0.19252324896286918,-0.19252324896286918,0.9784742183867656,27.306550000000726,11423,6125.447999999999,0.4004359419990001,0.5048883830867549,0.4962855642125536,0.5043132276985031
34.769268,5282.801476823771,255,26,0.6618856556219991,1.6254525527174142,3.6632445015861923,1.5635520542382306,0.185362,-2.1366531234917274,-2.1366531234917274,0.8361075462058999,227.0764829999776,187730,45700.479999999996,0.3469384892600801,0.5115127576839078,0.5230362222340595,0.49849789591434507
0.39171,67.82050127450073,205,79,0.9953814615360005,21.352453255229328,463.01602854854275,0.03769215553540637,0.002254,-0.05102279786989769,-0.05102279786989769,0.9878749304361392,9.597362000000073,2312,1781.6399999999999,0.47459452418724085,0.5031271626297578,0.4959083044982699,0.4972361591695502
0.720492,135.99181127481947,255,5,0.9922792253600003,16.306553720665466,269.3178929289147,0.060674754816690275,0.003794,-0.0753002195984013,-0.0753002195984013,0.9860407177921731,21.758016000000094,3868,2461.774,0.48405374836417,0.5022001034126163,0.49657962771458114,0.5041313340227508
0.444963,67.50578292871269,202,4,0.9935844226180012,19.323671388568464,385.87221673113805,0.05385763530227914,0.002561,-0.06554198550780972,-0.06554198550780972,0.9867082422457973,9.09418400000006,3213,2221.394,0.4740225624959001,0.4952443199502023,0.5016837846249611,0.49802365390600684
0.035349,3.2257814481846423,137,25,0.9991781715479999,53.44218659052999,2986.650410250299,0.007787866247394098,9.8e-05,-0.02133448707647275,-0.02133448707647275,0.9895418713310882,0.9855140000000001,411,411.474,0.6496851507666827,0.5036253041362531,0.4951338199513382,0.5016788321167883
0.07589,7.350608707992843,155,39,0.9983327048580004,37.769606361471745,1498.7560931731512,0.015079561693268705,0.000282,-0.028760248191913966,-0.028760248191913966,0.9890595090718436,1.967619999999998,834,876.68,0.48875032510522565,0.49612709832134294,0.5018824940047961,0.49730215827338126
0.016685,1.3392886108174287,105,30,0.9995720469340001,71.09857256210911,5167.002646710124,0.004105466659916478,8e-06,-0.018072962214356635,-0.018072962214356635,0.9897561275086261,0.4893259999999998,214,250.278,0.6913064849537995,0.5046261682242991,0.4964018691588785,0.4955607476635514
1.009302,175.90984747238684,211,18,0.9880428530640003,13.374538047160428,182.5573158400968,0.08989796492611159,0.00558,-0.10683532350654174,-0.10683532350654174,0.9843320996735594,20.628692000000033,5997,3785.278,0.4217052842640456,0.49617308654327164,0.5005319326329832,0.4985526096381524
0.021855,1.468477359021776,114,28,0.9993061228420004,58.69157224661482,3620.5224232540886,0.00650414027600716,4e-06,-0.020451685080129924,-0.020451685080129924,0.9896199416464491,0.44687800000000005,347,376.12399999999997,0.6349010737963126,0.5022478386167147,0.4999135446685879,0.4961671469740634
0.0075,0.6146897500102345,117,44,0.9998040098160003,111.14027278588533,13002.500012984168,0.001995612255727081,1.6e-05,-0.016173117123921416,-0.016173117123921416,0.9898820682278733,0.24546999999999985,98,132.916,0.7733763940886947,0.49785714285714283,0.5029591836734694,0.5036734693877551
0.027709,3.148303211402281,169,39,0.9994480770580002,70.06225903398298,5225.064748920633,0.005483553256097376,0.000128,-0.01916832298638607,-0.01916832298638607,0.9896876126401891,0.8275340000000004,276,343.602,0.5966246090642321,0.5003623188405797,0.49597826086956526,0.49728260869565216
0.053935,9.229306015761214,193,59,0.9993541072080002,57.32007670219355,3329.5960271622694,0.006041307192421158,0.000314,-0.01999491187183236,-0.01999491187183236,0.9896491108701465,3.017018000000003,323,359.156,0.6338736227755644,0.4994427244582043,0.5012074303405573,0.4957585139318886
0.032343,2.0702649303592127,102,27,0.9989582792040004,45.67848638906823,2137.8966916052914,0.009226633992892929,1e-06,-0.02325562868971149,-0.02325562868971149,0.989442999269056,0.6014499999999997,521,554.288,0.564902890406835,0.49869481765834933,0.4983301343570058,0.49506717850287907
0.056265,4.446155249605144,150,23,0.9984905806300006,39.776100860133326,1683.3579053288172,0.01347502680933459,6.5e-05,-0.027178933810086847,-0.027178933810086847,0.9891779892313175,1.1577340000000016,755,772.044,0.5193658302146016,0.49740397350993376,0.5032185430463576,0.5042781456953642
1.034363,187.91209617753591,207,18,0.9885065449100006,13.3277301691475,180.03692383796624,0.08278326323350862,0.005663,-0.10114420295689718,-0.10114420295689718,0.984883974127535,20.22776800000005,5764,3566.1079999999997,0.43595227419309723,0.5008067314365025,0.4975,0.5012595419847328
2.375881,441.5664624606265,210,22,0.9747007573020001,8.777119714434733,78.31481787895308,0.16066399561076306,0.012617,-0.19349559751143353,-0.19349559751143353,0.9790623380973145,41.640708000000934,12735,5999.602,0.43956959984801103,0.5027875932469572,0.5044821358460934,0.5025716529250098
